theta_base_deg,total_thickness_m,aspect_ratio,a_m,D11_Nm,D12_Nm,D22_Nm,D66_Nm,critical_load_clean_N_per_m,critical_load_N_per_m
0.0,0.0028,3.100000000000002,1.550000000000001,247.71018135424055,5.301049649043725,44.95193468671518,12.805333333333339,20512.504883090984,1.0
0.0,0.0028,3.200000000000002,1.600000000000001,247.71018135424055,5.301049649043725,44.95193468671518,12.805333333333339,21567.915872351707,1.0
0.0,0.0028,3.300000000000002,1.650000000000001,247.71018135424055,5.301049649043725,44.95193468671518,12.805333333333339,22664.42431321817,1.0
0.0,0.0028,3.400000000000002,1.700000000000001,247.71018135424055,5.301049649043725,44.95193468671518,12.805333333333339,23801.380612298697,1.0
0.0,0.0028,3.500000000000002,1.750000000000001,247.71018135424055,5.301049649043725,44.95193468671518,12.805333333333339,24978.22662914591,1.0
0.0,0.0028,3.6000000000000023,1.8000000000000012,247.71018135424055,5.301049649043725,44.95193468671518,12.805333333333339,26194.480650078192,1.0
0.0,0.0028,3.7000000000000024,1.8500000000000012,247.71018135424055,5.301049649043725,44.95193468671518,12.805333333333339,27449.72516541811,1.0
0.0,0.0028,3.8000000000000025,1.9000000000000012,247.71018135424055,5.301049649043725,44.95193468671518,12.805333333333339,28743.596867949567,38440.89019152084
0.0,0.0028,3.9000000000000026,1.9500000000000013,247.71018135424055,5.301049649043725,44.95193468671518,12.805333333333339,30075.77842296768,1.0
0.0,0.0028,4.000000000000003,2.0000000000000013,247.71018135424055,5.301049649043725,44.95193468671518,12.805333333333339,31445.99166015531,208864.4281070057
0.0,0.0031999999999999997,1.0,0.5,369.7598042372335,7.912937085453022,67.10026402215209,19.114666666666665,20889.791851024187,1.0
0.0,0.0031999999999999997,1.1,0.55,369.7598042372335,7.912937085453022,67.10026402215209,19.114666666666665,18912.6284614895,1.0
0.0,0.0031999999999999997,1.2000000000000002,0.6000000000000001,369.7598042372335,7.912937085453022,67.10026402215209,19.114666666666665,17595.00024927267,53756.89640441857
0.0,0.0031999999999999997,1.3000000000000003,0.6500000000000001,369.7598042372335,7.912937085453022,67.10026402215209,19.114666666666665,16757.67121338549,1.0
0.0,0.0031999999999999997,1.4000000000000004,0.7000000000000002,369.7598042372335,7.912937085453022,67.10026402215209,19.114666666666665,16283.032030990653,1.0
